Tweet,Date Created
"Vacancy: 'Evaluative Documentary Consultant' to capture the importance of strengthening women's role in conflict prevention &amp; peace building, showing tangible contributions of impact &amp; women engagement in peace and security in Northern Nigeria.
https://t.co/miCz8whi2C  #UNSCR1325 https://t.co/b4LwE2fPL8",2018-05-10 09:57:19
@BashirAhmaad I am impressed. What are his legacies in Benue? Abi that is not part of Nigeria? Or his is now Governor of Niger State? Meanwhile the shambolic IGP you guys appointed is starting a fire that will consume us all. When the head of a security outfit disobeys democratic authortities,2018-05-10 09:54:56
"@NaWeDeyHere @segalink @npower_ng @NSIP_NG Except we are not in the same country. What has been his score to combat medical tourism, strengthen health delivery in Nigeria?? What has been his score on Security? What has been his score on battle with true corruption, not partisan opposition subjugation? Let's not push this.",2018-05-10 09:47:00
"‘Shocked’ by Attack on Mosque, Nigeria Tightens Security in Northeast https://t.co/X67mnCPWfQ",2018-05-10 09:40:46
"Retweeted Nigeria Police Force (@PoliceNG):

The IGP in company of the General Officer Commanding, One Division, Nigerian Army Kaduna, Major General Mohammed Mohammed to attend to some very serious security matters of National Importance in Kaduna State",2018-05-10 09:38:51
UN By Isaac Aregbesola The UN Resident Coordinator in Nigeria Edward Kallon on Wednesday advocated for a strong link between the security and people to find lasting solution to the Boko Haram... https://t.co/c1BiRWdyMM,2018-05-10 09:27:26
As if Nigeria's security forces didn't have enough to worry about: oil operators are bracing for a potential surge in militant attacks as 2019 campaigning intensifies https://t.co/8FuoNHOPDi,2018-05-10 09:24:34
"@PoliceNG ... It is degrading for IGP not to honour the law makers invitations. Security is our major concern today in Nigeria, the Police and @nassnigeria Should discuss in the round, the situation and security challenges in good faith and for national interest.",2018-05-10 09:19:41
Ebola as a weapon or not...Nigeria resumes Security checks at all borders and Ports after 17 deaths caused by resurgence in DR Congo.,2018-05-10 09:10:38
"The speakers:

1. Isah Yusuf - The Risk &amp; Vulnerability Assessment Of Inadequate Investments in Cyber Security in Nigeria

2. Oluseye Banjoko - Data Protection &amp; Privacy

3. Helen George - Improving Security Through Risk Management &amp; Development of Digital Trust

#CyberSecureNG",2018-05-10 09:02:54
The experts made the call in Lagos at the opening of a conference organised by the Cyber Security Experts Association of Nigeria (CSEAN). #antivirus https://t.co/St6PtXjcEW https://t.co/lcWzUDMubH,2018-05-10 08:53:41
@SaharaReporters @AmnestyNigeria @PoliceNG @HQNigerianArmy Is Amnesty International working in Nigeria as a part of our intelligence organizations? How is Amnesty gathering such a sensitive informations concerning our security? FG take action on this shit group.,2018-05-10 08:41:32
@DailyPostNGR @NkemdiMary No security in Nigeria,2018-05-10 08:23:43
"The PDP has condemned in entirety the repeated snubbing of the Senate by the Inspector General of Police (IGP), Mr. Ibrahim Idris, who, had for the third time, shunned the Senate invitation over the worsening security situation in our nation.
Read more....
https://t.co/l4xrH6m1ig",2018-05-10 08:03:13
"@stalyf @Uruokpala @NGRSenate @MBuhari If only the IG of @PoliceNG could temporarily withdraw the security details attached to the members of @NGRSenate, we will know how many of them can be bold enough to remain in Nigeria for his summons.
Go read up about presidential system of government nwoke.",2018-05-10 07:33:17
@just4la @Folasade_01 The number of graduates I have seen working for security companies in my 8yrs of being a facility manager is in excess of 10. Nigeria is not getting better and the Politicians have no plans of making it better.,2018-05-10 07:25:42
"The only way we can move forward is if we can sleep comfortably in our houses without fear. I stand with Nigeria.. I stand For security, progress and peace .. https://t.co/l6kZ1MDW7h",2018-05-10 07:09:11
@HouseNGR @YakubDogara @officialEFCC @sunnewsnigeria @NTANewsNow @Turakies @daily_trust @LeadershipNGA @MobilePunch @DailyPostNGR @OrderPaper @GazaGbefwi Don't mind them they're birds of the same feathers if the ways the rush to grab money income projects that they are doing so in security matters in Nigeria the Fulani herders men won't have been killing Nigeria's without shaken,2018-05-10 06:45:04
"What we need in Nigeria? 

Structure for our institutions
Food production 
Transportation
Health care
Security
Power

Fix these and a lot of the other challenges will disappear like smoke.",2018-05-10 06:44:15
International Rescue Committee in Nigeria Vacancy for Security Liason Manager: The International Rescue Committee (IRC) responds to the world’s worst humanitarian crises and helps people to survive and rebuild their lives. Founded in 1933 at the request… https://t.co/v64fQwY2S1,2018-05-10 06:33:49
"@GovernorObaseki @PoliceNG @NigerianNavy with the Nigeria police and Navy base in gelegele, security matter is settled",2018-05-10 06:02:29
"@tvcnewsng Nigerians loves condemning Security operatives rather than encouraging them. What is happening in Nigeria today is not peculiar to Nigeria, it's happening in other countries. Crime is rising in London but people are asking government to increase numbers of police officers.",2018-05-10 06:02:13
"In my considered opinion, the IG of @PoliceNG should honour the @NGRSenate invitation 

In my considered opinion, Senators should stop pretending to be concerned about the security situation in the country

We all know @dino_melaye fate is behind this sudden love for Nigeria",2018-05-10 05:36:40
"This move should be made against all the security chiefs in #Nigeria

They are #Vampires and #Killers in
Human skin

Division of #Nigeria is the only way out

#Nigeria is a fraud and a scam

#StopBiafranKillngs
#SupportBiafraReferendum
#IPOB
#Biafra https://t.co/TvzGkmSL4E",2018-05-10 05:35:09
BGI's K8 Crash Rated Bollards in NIGERIA #BGI #CrashRatedBollards #AutomaticBollards #K8CrashRatedBollards #Safety #Security #Protection #AntiRam #AntiTerrorist #VehicularAttack #HighSecurity #VehicleSafetySystem #PerimeterSecurity https://t.co/juWMRzUpsi,2018-05-10 05:13:02
"@chymoni2004 @james_james21 @alfakek @MoghaluKingsley @JanguzaArewa Your interest should be on the type of federalism or system of governance the country has and compare them with Nigeria.
In Nigeria, your Governor is only the Chief Security Officer on paper, he or the state has no control of the Police Commissioner.",2018-05-10 04:38:50
"@daily_trust We don't know what is going on in Nigeria, but it seems to be a shame to the government and the securities themselves regarding this issues, the gvnt should emphasized more money in the security of our country, we in modern world their is need for more technology in Nigeria",2018-05-10 04:33:32
PHOTO: One-man protest in Edo An unidentified man staging a lone protest over the alleged harassment and arrest of hawkers by security agencies in Edo and Lagos... https://t.co/OCzwlXLh8J https://t.co/1l4ZlsMmtr,2018-05-10 04:13:46
"TODAY:In Nigeria,only AsoRock has authority over Security Chiefs &amp;  those she appointed,NiGSenate has been dishonoured for so many times  ,eg:Custom Boss,IGP ,AG etc . Is time to Impeach all impeachable  Jihadist Tyrant who are enemies of real democracy,not demoCrazy in  Nigeria",2018-05-10 03:45:25
"TODAY:In Nigeria,only AsoRock has authority over Security Chiefs &amp; those she appointed, @NGRSenate has been dishonoured for so many times ,eg:Custom Boss,IGP ,AG etc . Is time to Impeach all impeachable Jihadist Tyrant who are enemies of real democracy,not demoCrazy in Nigeria",2018-05-10 03:44:57
Security Satiation in Nigeria: Senate Declares Inspector General of Police a Threat to Democracy  https://t.co/KF6HDzUWKh... https://t.co/ZBHazodvVr,2018-05-10 03:00:23
"Police deploy three additional mobile units to Birnin Gwari 
The Kaduna State Police Command on Monday announced the deployment of three additional police mobile units to reinforce security in... https://t.co/UrvVd12cfq https://t.co/kTnuXdboFq",2018-05-10 00:54:04
Check out the latest documentary by Dan @CoreP_NG Swallow: Food Security in Nigeria's Changing Climate Official Trailer https://t.co/ZRPfMIibVZ via @YouTube,2018-05-10 00:09:19
"RT radiobiafralive""Security Satiation in Nigeria: Senate Declares Inspector General of Police a Threat to… https://t.co/5YftGzyMaD""",2018-05-09 23:31:18
"CAN Protests Killings In Nasarawa, Demands Restructuring Of Nigeria’s Security Apparatus - https://t.co/iKa3cOGrWF",2018-05-09 23:15:41
I liked a @YouTube video https://t.co/Z6iKmU3U1e Swallow: Food Security in Nigeria's Changing Climate Official Trailer,2018-05-09 23:09:03
"@nigeriasbest @Shalomttheo Security rivalry is not today and it happened from inception of Nigeria. When NSO was created and of the three successor of NSO, do u think police force smile that time? Research about security issues in Nigeria and abroad pls",2018-05-09 22:08:23
"Killings: CAN protests in Nasarawa, demands restructuring of Nigeria’s security apparatus https://t.co/NC68bqM60x",2018-05-09 21:49:49
Security Satiation in Nigeria: Senate Declares Inspector General of Police a Threat to Democracy https://t.co/FE0FyLRNNk,2018-05-09 21:39:32
Security Satiation in Nigeria: Senate Declares Inspector General of Police a Threat to Democracy https://t.co/Rr2jzDnxVe https://t.co/3LuFuPDIVi,2018-05-09 21:37:53
Security Satiation in Nigeria: Senate Declares Inspector General of Police a Threat to Democracy https://t.co/Pi11MvQ4a7 https://t.co/HW8CKhzA7z,2018-05-09 21:37:53
Security Satiation in #Nigeria: Senate Declares Inspector General of Police a Threat. https://t.co/lEZOk9NIZo,2018-05-09 21:35:31
Security Satiation in Nigeria: Senate Declares Inspector General of Police a Threat to… https://t.co/YEB0Yk0o6b,2018-05-09 21:34:22
@NkanyeziKubheka This is so heartbroken. people stood there watching him beating the security man this can't happen in Nigeria.,2018-05-09 21:30:09
Our friends at @CoreP_NG and @SMYFoundation (NOWHERE TO RUN) just released a trailer for their new important documentary on food security in Nigeria. Featuring one of our faves @NnimmoB! https://t.co/6Exjt0c5Uj,2018-05-09 21:00:26
"State Police is long overdue in Nigeria and we need to stop talking about it and get on with it because security works more when neighbours know themselves and keep watch on each other!
Thanks to our guests @purrples and  @Richardamuwa on @ddailyreport
#StatePolice #NigSecurity https://t.co/u7fLN4FqsI",2018-05-09 20:49:34
"It's a mistake to think that the challenges of West Africa affect only them. Stability, security, &amp; econ dev begin &amp; end w/ Nigerian success or failure. The US has much to lose from poorly managed conflict in the country - @BukolaAAdelehin &amp; Katie Smith https://t.co/AgWKxXQ2pS https://t.co/UfDGFCHC6l",2018-05-09 20:45:00
"https://t.co/kdQah43fvF 🇳🇬Terrorist Zoo country of Nigeria where security people kill each other at will, SHAME of a SHITHOLE or better still HELLHOLE , Trump was right, Just see how army and police fight dirty in the street of Lagos 🤣🤣🇳🇬",2018-05-09 20:02:04
The federal government is just so arrogant towards one of the primary issues inhibiting investment and diverse entrepreneurship in Nigeria which is Security,2018-05-09 19:49:09
"@Haruna64043865 @PremiumTimesng @NGRSenate @SPNigeria @PoliceNG In the US, it's the Secret Service that does that. While in Nigeria it's the police and SSS. The fact is senior public office holders get security protection everywhere in the world.",2018-05-09 19:45:12
It is clear that the @MBuhari Led federal government has failed in its responsibility of ensuring the security of its citizens @renoomokri @ShehuSani @SenIsahMisau Drastic measures needs to be taken before Nigeria goes down the drain.,2018-05-09 19:41:14
"Source: Global Centre for the Responsibility to Protect Country: Burundi, Cameroon, Nigeria, South Sudan Nigeria battles to restore security in the northeast Despite... https://t.co/e6mC2j9UoN",2018-05-09 19:05:45
"I just want to have dinner with @AlikoDangote. I want us to talk about Social-economic growth, Education, Healthcare, Technology, Security and how we have the richest black person in World from Nigeria, yet we continually fail in good governance.",2018-05-09 19:05:32
